Product ID,Product Name,Category,Region,Sales Amount,Cost,Profit,Units Sold,Sales Date,Discount (%),Sales Channel,Customer Satisfaction Score,Customer Segment,Payment Method,Shipping Duration (days),Return Status
802,Actually X,Clothing,Africa,4506.94,1815.07,535.47,55,05-03-2024,29.74,Wholesale,3,Corporate,PayPal,8,Returned
803,Story Plus,Toys,Australia,4864.3,2469.62,292.34,91,11-12-2024,26.29,Wholesale,2.1,Retail,Debit Card,9,Not Returned
804,Treat Ultra,Electronics,Australia,3957.02,1927.48,604.35,58,25-11-2024,23.93,Online,4.6,Corporate,Debit Card,6,Returned
805,Truth Ultra,Furniture,Asia,1819.53,3019.91,896.12,53,28-11-2024,29.14,Online,2.7,Small Business,Bank Transfer,9,Not Returned
806,Early Pro,Groceries,Asia,3866.21,3143.99,464.81,85,04-07-2024,13.68,Wholesale,1.5,Corporate,Credit Card,9,Returned
807,Town Ultra,Electronics,Asia,55.17,48.58,211.32,73,27-10-2024,28.91,In-store,3.6,Retail,Bank Transfer,12,Returned
808,After Pro,Electronics,North America,1207.44,2712.59,713.39,57,11-02-2024,2.69,Wholesale,1.6,Corporate,PayPal,4,Not Returned
809,Alone Plus,Clothing,Australia,4653.31,1078.69,149.84,71,20-01-2024,2.23,Wholesale,1.3,Retail,Debit Card,9,Returned
810,Development Ultra,Groceries,Australia,1056.64,1518.98,44.6,35,20-09-2024,11.15,In-store,4,Retail,Bank Transfer,14,Not Returned
811,Coach X,Clothing,Asia,4577.42,1942.3,889.54,42,10-08-2024,2.81,Wholesale,2.9,Small Business,PayPal,11,Returned
812,Cold Ultra,Toys,Australia,2645.64,3706.79,301.31,31,04-03-2024,10.95,In-store,4.7,Retail,Debit Card,1,Returned
813,Value Plus,Groceries,Australia,3217.39,1736.89,164.26,40,27-03-2024,29.71,Online,4.5,Small Business,Credit Card,9,Returned
814,Job Pro,Toys,Africa,2752.82,138.86,80.05,94,04-07-2024,24.5,Wholesale,3.3,Corporate,PayPal,13,Not Returned
815,Social Pro,Electronics,North America,351.08,746.82,916.13,91,26-09-2024,8.85,In-store,1.7,Small Business,Credit Card,5,Returned
816,Yeah Plus,Groceries,Australia,3963.67,1343.87,88.44,77,22-08-2024,1.08,Wholesale,2.6,Corporate,Credit Card,7,Not Returned
817,Debate Plus,Electronics,Africa,3530.25,1669.69,541.87,15,23-11-2024,18.6,Wholesale,1.9,Small Business,PayPal,2,Returned
818,Thus Ultra,Clothing,Asia,1227.83,2516.85,256.47,17,07-07-2024,28.17,Online,2.5,Corporate,PayPal,8,Not Returned
819,Surface Plus,Electronics,Asia,2361.54,3905.86,701.56,86,12-12-2024,22.47,Wholesale,3.8,Government,Bank Transfer,2,Not Returned
820,Natural X,Electronics,Asia,2722.04,2876.09,124.55,39,26-11-2024,29.24,Online,2.8,Government,Credit Card,15,Returned
821,Either Ultra,Electronics,North America,552.65,1998.31,783.36,21,25-01-2024,21.79,In-store,2.1,Retail,PayPal,15,Not Returned
822,Save Ultra,Furniture,Africa,1195.06,3982.98,217.98,91,21-08-2024,0.58,Wholesale,2.2,Government,Credit Card,3,Returned
823,Positive Pro,Clothing,Africa,2783.02,97.61,711.17,91,31-03-2024,16.23,Wholesale,2.7,Corporate,PayPal,1,Not Returned
824,Himself Ultra,Clothing,Europe,3349.73,626.84,863.48,98,12-01-2024,7.67,In-store,3.9,Government,PayPal,2,Returned
825,Race Ultra,Clothing,Europe,1565.7,1064.86,790.15,55,21-11-2024,22.18,Wholesale,1.1,Retail,Bank Transfer,5,Not Returned
826,Four Ultra,Furniture,North America,483.38,2830.99,886.66,50,10-08-2024,23.61,In-store,4.7,Government,Debit Card,1,Not Returned
827,Yes Ultra,Electronics,Asia,225.12,3565,818.73,95,07-05-2024,0.36,Wholesale,2.6,Retail,Credit Card,6,Returned
828,Speech Pro,Electronics,Australia,2734.47,3560.8,496.71,63,19-10-2024,13.45,Online,4.1,Corporate,PayPal,13,Returned
829,Certainly Pro,Toys,Africa,2553.43,1934,702.29,41,13-01-2024,28.58,Online,1.8,Corporate,PayPal,13,Returned
830,Fight Pro,Electronics,North America,1531.23,1455.16,314.32,48,12-03-2024,18.13,Online,2.5,Government,Debit Card,1,Returned
831,Water X,Furniture,Europe,857.7,2908.62,769.33,94,09-01-2024,16.54,Wholesale,2.1,Small Business,Debit Card,11,Not Returned
832,Anyone Ultra,Toys,Asia,1674.79,3206.79,855.66,19,21-09-2024,20.9,Online,2.3,Retail,PayPal,13,Not Returned
833,Top Plus,Clothing,Europe,727.03,3245.49,785.06,42,07-02-2024,15.89,Wholesale,4,Retail,Credit Card,7,Not Returned
834,Pick X,Toys,Europe,1632.2,2171.28,452.05,74,12-07-2024,29.88,Wholesale,4.3,Corporate,Bank Transfer,11,Returned
835,Year X,Groceries,Australia,3177.56,2867.55,406.99,90,31-01-2024,5.8,Online,3.4,Government,Credit Card,11,Returned
836,Long Plus,Toys,Europe,399.86,345.17,692.66,20,05-11-2024,10.67,Wholesale,1.5,Retail,Credit Card,15,Not Returned
837,Name Pro,Furniture,Europe,4086.9,2498.62,651.83,11,22-04-2024,18.18,Wholesale,3.9,Small Business,PayPal,3,Returned
838,Employee Pro,Clothing,Asia,2991.69,3904.41,402.3,34,10-04-2024,10.28,Online,5,Retail,Credit Card,4,Not Returned
839,Decision Plus,Furniture,North America,3710.06,1631.39,326.67,85,15-07-2024,18.1,Wholesale,3.8,Retail,Bank Transfer,10,Returned
840,Than Pro,Clothing,Australia,805.09,1384.47,678.11,38,12-11-2024,23.3,Wholesale,3.1,Retail,PayPal,14,Not Returned
841,Number Plus,Furniture,Asia,4401.69,1877.78,720.22,74,19-08-2024,25.04,Wholesale,2.8,Government,Credit Card,15,Not Returned
842,Little Plus,Electronics,Australia,1418.62,1437.64,892.98,56,14-12-2024,26.53,In-store,1.3,Small Business,Debit Card,8,Not Returned
843,Hold X,Toys,Australia,1767.65,2116.66,773.2,81,17-10-2024,3.41,Online,1.9,Government,Credit Card,3,Not Returned
844,Anything X,Clothing,Europe,1919.23,2326.22,476,1,20-12-2024,14.59,Wholesale,4.2,Retail,Debit Card,9,Returned
845,Throw Pro,Toys,Africa,1329.32,2172.72,995.38,10,03-08-2024,22.84,In-store,4.1,Corporate,PayPal,1,Not Returned
846,Use Ultra,Furniture,Europe,3719.07,3689.08,971.07,74,30-10-2024,17.45,Wholesale,2,Small Business,Credit Card,3,Returned
847,Leader Plus,Groceries,Asia,2007.18,103.12,586.35,89,14-09-2024,5.67,Online,3.3,Corporate,Credit Card,10,Not Returned
848,Risk Ultra,Electronics,Australia,4772.1,2015.73,641.16,1,24-02-2024,6.65,Wholesale,3.1,Small Business,Credit Card,13,Returned
849,Leader Pro,Electronics,Asia,2924.83,2401.6,164.71,69,05-10-2024,26.56,Wholesale,2.2,Retail,Debit Card,10,Returned
850,Night Ultra,Toys,Africa,3354.22,3530.2,597.01,91,24-03-2024,20.77,Online,4.9,Government,PayPal,15,Not Returned
851,Stop Ultra,Electronics,North America,4417.21,2054.96,46.27,7,07-10-2024,9.86,In-store,2.8,Retail,Credit Card,1,Returned
852,Interest X,Toys,Asia,1339.38,647.07,402.89,36,06-12-2024,25.95,Wholesale,4.8,Corporate,Credit Card,9,Returned
853,Hard X,Electronics,Asia,2118.45,1875.19,318.8,49,17-04-2024,6.11,Online,1.3,Small Business,Debit Card,3,Returned
854,Professional Pro,Electronics,Europe,1392.84,1063.03,300.06,74,31-01-2024,13.42,Online,1.9,Government,Bank Transfer,12,Returned
855,Born X,Toys,North America,4218.26,1865.3,65.49,63,06-12-2024,29.93,Online,3.3,Small Business,PayPal,6,Returned
856,Thousand Pro,Toys,Asia,871.2,1435.13,646.64,52,13-02-2024,21.02,In-store,4.5,Retail,Bank Transfer,7,Not Returned
857,Build Pro,Toys,Africa,3554.49,2144.46,705.86,28,12-04-2024,6.16,Online,4.6,Corporate,Credit Card,8,Not Returned
858,Who Plus,Electronics,Africa,3194.97,3419.48,810.2,81,08-12-2024,29.79,Online,3.4,Retail,Credit Card,13,Returned
859,Become Pro,Toys,Africa,2292.45,3601.48,709.45,29,27-03-2024,18.16,Wholesale,3.4,Corporate,Debit Card,10,Returned
860,Change Plus,Furniture,North America,4956.34,2191.03,769.5,62,04-09-2024,5.59,In-store,2.1,Government,Credit Card,14,Returned
861,Including Pro,Furniture,Africa,46.2,3136.95,540.8,17,22-11-2024,13.17,In-store,3,Government,PayPal,15,Not Returned
862,Inside Plus,Electronics,Europe,206.12,1267.5,74.77,6,17-10-2024,28.27,In-store,1.8,Government,Credit Card,5,Not Returned
863,No Ultra,Groceries,Africa,68.57,351.21,441.06,81,29-10-2024,8.39,In-store,1.6,Government,Debit Card,15,Returned
864,Often Plus,Furniture,Africa,637.46,3081.05,701.63,13,21-02-2024,6.71,Wholesale,1.7,Small Business,Credit Card,3,Returned
865,Fall X,Clothing,Africa,3893.91,744.25,314.9,92,25-07-2024,18.08,Wholesale,4.9,Corporate,PayPal,11,Returned
866,Check Pro,Electronics,North America,1722.24,391.4,612.18,97,16-03-2024,29.44,Online,4.2,Retail,Bank Transfer,6,Not Returned
867,Remember X,Furniture,Australia,2938.63,580.35,654.1,69,04-07-2024,29.21,In-store,1.3,Retail,Debit Card,15,Returned
868,Last X,Groceries,Europe,4105.54,1457.55,972.48,53,05-01-2024,9.29,Online,2,Government,Credit Card,15,Not Returned
869,Instead Ultra,Electronics,North America,3821.97,2977.44,644.57,45,06-11-2024,8.11,In-store,2.6,Small Business,Bank Transfer,15,Returned
870,Interest Plus,Toys,North America,3834.02,2624.46,473.15,78,21-09-2024,5.75,Wholesale,1.2,Corporate,Credit Card,7,Not Returned
871,Skin X,Electronics,Asia,4695.65,116.9,80.31,41,01-07-2024,2.9,In-store,2.6,Government,Bank Transfer,7,Returned
872,Technology X,Toys,Europe,3909.55,2310.62,214.5,100,16-09-2024,13.57,Online,3.4,Retail,Debit Card,6,Not Returned
873,Southern X,Clothing,Africa,2166.03,1434.95,910.86,19,11-05-2024,14.65,Wholesale,2.1,Small Business,Credit Card,15,Returned
874,Run X,Groceries,North America,2696.88,655.11,917.45,74,20-03-2024,15.61,Wholesale,3.9,Corporate,Credit Card,8,Returned
875,Bar Ultra,Clothing,Europe,4035.86,3774.95,582.58,85,03-03-2024,12.11,In-store,2.5,Government,PayPal,6,Returned
876,Network Pro,Electronics,Europe,1595.97,3119.34,27.32,1,08-04-2024,18.1,Wholesale,4.4,Corporate,Credit Card,4,Returned
877,After Pro,Clothing,Asia,2085.7,3322.5,279.18,72,09-07-2024,20.83,Online,1.3,Retail,Bank Transfer,12,Not Returned
878,As Pro,Toys,Europe,1958.93,2888.91,716.45,98,09-10-2024,18.37,Online,1.8,Corporate,Bank Transfer,8,Returned
879,Tree Ultra,Groceries,Africa,3922.64,94.94,849.34,44,01-01-2024,5.94,In-store,1.9,Government,Credit Card,11,Not Returned
880,Everything Plus,Clothing,Europe,4264.7,1091.1,199.25,61,29-03-2024,19.57,Wholesale,4.5,Government,Credit Card,2,Not Returned
881,Forget Pro,Electronics,North America,691.51,1692.61,627.44,42,14-07-2024,7.32,Online,4.7,Retail,Debit Card,8,Returned
882,Owner Plus,Clothing,North America,3191.39,136.8,237.1,33,27-05-2024,27.23,In-store,2.8,Corporate,Debit Card,3,Returned
883,National X,Clothing,Europe,158.17,2382.46,647.55,3,15-12-2024,22.51,In-store,3.6,Government,Bank Transfer,2,Returned
884,Technology Plus,Electronics,Asia,2111.7,26.16,669.67,88,24-08-2024,21.68,Online,2.4,Government,PayPal,2,Returned
885,Bar X,Electronics,Europe,3491.68,554.74,502.36,11,02-04-2024,13.84,Wholesale,2.5,Retail,PayPal,3,Not Returned
886,Officer X,Toys,North America,4478.74,2916.02,981.37,4,25-08-2024,28.22,In-store,2.6,Government,Bank Transfer,8,Not Returned
887,Financial Ultra,Groceries,North America,1152.03,3802.7,888.48,56,02-11-2024,5.69,In-store,2.8,Small Business,Debit Card,14,Not Returned
888,Successful Pro,Furniture,North America,1651.31,375.07,49.79,26,19-12-2024,0.92,Wholesale,2.9,Small Business,PayPal,13,Not Returned
889,Camera Pro,Clothing,Europe,912.45,1369.89,430.69,36,05-05-2024,6.38,In-store,2.5,Government,Bank Transfer,3,Returned
890,Act Plus,Electronics,Europe,4580.38,2643.05,492.92,40,11-11-2024,11.8,Online,1.6,Corporate,Debit Card,13,Not Returned
891,Clearly Pro,Electronics,Asia,2463.38,3505.64,389.72,9,17-02-2024,8.58,Online,4.9,Corporate,PayPal,13,Returned
892,Majority Plus,Electronics,North America,859.19,1993.81,518.87,43,08-03-2024,17.73,In-store,4.6,Retail,Credit Card,11,Returned
893,Game X,Furniture,Europe,3834.24,953.94,870.98,63,11-05-2024,27.91,Wholesale,1.9,Small Business,Debit Card,2,Returned
894,Everyone X,Toys,Asia,2093.19,2071.58,387.8,83,09-12-2024,19.65,In-store,4,Retail,Debit Card,12,Not Returned
895,Grow Ultra,Furniture,Asia,4552.73,1965.33,301.32,100,28-08-2024,3.61,In-store,5,Government,Debit Card,4,Not Returned
896,Little X,Toys,Australia,160.92,1298.27,222.62,37,20-07-2024,16.58,Online,1.2,Government,Credit Card,8,Returned
897,Former Ultra,Furniture,Europe,1679.18,3245.22,813.57,24,16-05-2024,13.88,In-store,3.4,Government,Credit Card,11,Not Returned
898,See Pro,Electronics,Africa,1141.12,3284.8,874.23,73,05-01-2024,24.58,In-store,4.1,Government,PayPal,6,Returned
899,Event Plus,Clothing,Africa,1503.02,933.05,474.47,54,16-11-2024,23.19,Wholesale,1.4,Government,PayPal,2,Returned
900,Popular X,Clothing,Europe,1875.22,1145.71,496.74,47,18-03-2024,27.82,Wholesale,1.2,Corporate,Bank Transfer,7,Returned
901,Start Ultra,Electronics,North America,2998.22,3206.6,332.75,1,23-01-2024,5.5,Wholesale,1.1,Retail,Bank Transfer,6,Not Returned
902,Police X,Toys,North America,1087.86,1257.94,338.87,40,09-04-2024,22.66,Wholesale,3.7,Retail,Debit Card,11,Returned
903,Reality Ultra,Groceries,Australia,3675.63,175.52,803.69,72,28-08-2024,28.95,Wholesale,2.8,Corporate,PayPal,6,Returned
904,Practice Ultra,Electronics,Europe,4785.76,3272.33,189.42,31,18-01-2024,13.78,In-store,3,Retail,Debit Card,14,Returned
905,Each Ultra,Furniture,Africa,797.01,827.15,992.32,67,31-07-2024,7.43,Wholesale,4.7,Retail,Credit Card,7,Returned
906,Few Plus,Clothing,Asia,3553.66,976.68,830.95,50,17-05-2024,29.09,Online,2.6,Retail,PayPal,3,Returned
907,Feel Pro,Groceries,Australia,3347.47,675.04,680.38,16,25-01-2024,29.3,Wholesale,1.6,Retail,Debit Card,8,Returned
908,Personal Plus,Groceries,Australia,1921.37,3370.03,458.56,79,02-05-2024,5,Wholesale,4,Small Business,Debit Card,15,Returned
909,I Ultra,Clothing,North America,273.9,2144.34,782.03,75,03-01-2024,19.1,Online,3.9,Corporate,Debit Card,11,Returned
910,Head Plus,Groceries,Australia,864.38,2954.75,727.87,38,26-10-2024,12.82,Online,4.9,Government,Bank Transfer,14,Returned
911,Young Pro,Electronics,Australia,3798.94,1234.83,624,67,22-09-2024,28.58,In-store,2.3,Retail,Debit Card,4,Not Returned
912,They Plus,Toys,Africa,1092.24,815.19,635.51,54,09-10-2024,2.13,Wholesale,1,Corporate,Credit Card,10,Not Returned
913,Occur Ultra,Toys,Europe,4669.76,2818.15,548.13,50,06-09-2024,0.08,Wholesale,2.2,Retail,Bank Transfer,12,Not Returned
914,Care X,Clothing,Europe,2147.44,2666.43,54.24,5,13-08-2024,13.35,Wholesale,4.8,Small Business,PayPal,3,Not Returned
915,Including Ultra,Furniture,Asia,3672.33,1669.43,133.3,87,29-08-2024,18.89,Online,3.9,Government,PayPal,3,Not Returned
916,Process Plus,Groceries,North America,208.6,1647.77,361.05,98,20-01-2024,20.38,In-store,3,Corporate,PayPal,2,Returned
917,Strong X,Electronics,North America,2020.98,3130.51,666.4,52,08-01-2024,27.38,Wholesale,4.7,Retail,Credit Card,11,Returned
918,Never Plus,Electronics,Australia,634.72,764.2,780.26,64,17-06-2024,4.8,Online,2.6,Small Business,Debit Card,6,Not Returned
919,Create Ultra,Toys,Europe,1794.02,2069.78,388.21,49,11-02-2024,21.85,In-store,4.5,Small Business,PayPal,9,Returned
920,Movie Ultra,Furniture,Europe,1887.11,3080.14,210.34,20,02-08-2024,15.23,In-store,1.3,Government,Bank Transfer,13,Not Returned
921,Talk Pro,Clothing,Africa,200.65,2836.32,523.98,24,21-08-2024,26.47,Online,1.6,Corporate,Credit Card,5,Not Returned
922,Human Pro,Groceries,Europe,2517.06,1301.41,898.61,35,05-09-2024,28.45,In-store,4.4,Retail,Debit Card,3,Not Returned
923,Line Ultra,Groceries,Africa,806.64,898.65,911.93,15,23-09-2024,15.45,Wholesale,2.3,Retail,Credit Card,3,Returned
924,Raise X,Toys,Europe,3527.31,1915.37,983.66,80,01-07-2024,16.44,In-store,2.7,Corporate,Credit Card,4,Returned
925,Back X,Furniture,North America,2421.08,3709.79,800.81,59,03-05-2024,22.06,Online,4.5,Small Business,Debit Card,13,Not Returned
926,Remain Pro,Furniture,Australia,3221.01,611.38,394.14,62,24-01-2024,17.97,Wholesale,4,Government,Bank Transfer,15,Returned
927,Another X,Electronics,Asia,3246.02,23.79,251.51,88,03-06-2024,3.33,In-store,4.2,Corporate,Debit Card,12,Returned
928,Room X,Groceries,Asia,14.19,3922.7,947.12,90,28-10-2024,9.53,In-store,4.4,Retail,Bank Transfer,2,Not Returned
929,All Pro,Furniture,North America,2298.6,67.51,308.7,6,17-11-2024,21.47,Online,4.5,Small Business,Credit Card,1,Returned
930,Charge X,Groceries,Africa,4984.76,3869.92,742.62,25,12-02-2024,27.3,Wholesale,4.7,Corporate,Bank Transfer,4,Not Returned
931,Whether Plus,Electronics,Australia,700.62,2467.47,599.43,22,21-01-2024,12.58,Wholesale,4.8,Government,Debit Card,6,Returned
932,Fish Pro,Furniture,Europe,2218.43,113.3,489.08,55,24-09-2024,0.4,Online,2.9,Corporate,Debit Card,3,Not Returned
933,Maintain Pro,Furniture,Asia,868.76,2608.86,982.48,90,17-01-2024,25.7,In-store,1.8,Corporate,Debit Card,6,Returned
934,Home Pro,Groceries,Asia,3044.74,1706.18,923.4,66,03-07-2024,11.93,In-store,2.6,Small Business,Bank Transfer,5,Returned
935,Meet Pro,Clothing,Europe,4383.52,3449.28,949.09,75,23-02-2024,14.55,Online,4.1,Small Business,Debit Card,4,Returned
936,Commercial Ultra,Toys,Asia,2315.83,232.29,626.95,70,18-08-2024,12.4,In-store,4.4,Government,Credit Card,3,Returned
937,Argue X,Furniture,Asia,4819.94,848.31,573.75,79,03-08-2024,7.01,In-store,1.4,Government,Bank Transfer,1,Returned
938,Around Pro,Electronics,North America,2424.76,2455.15,780.1,81,02-09-2024,18.17,Wholesale,2.4,Government,Credit Card,6,Returned
939,Movie Ultra,Groceries,Australia,3767.21,2834.49,469.96,33,23-07-2024,15.76,Online,2.5,Retail,Debit Card,14,Returned
940,Back Ultra,Toys,Africa,4428.63,2539.95,215.45,65,04-11-2024,14.93,Online,1.3,Retail,Credit Card,15,Not Returned
941,Sense Ultra,Toys,North America,4780.94,2834.58,117.7,16,21-04-2024,6.03,Wholesale,3.5,Small Business,Bank Transfer,9,Not Returned
942,Sense Pro,Groceries,Asia,839.58,1336.42,96.76,31,11-10-2024,13.13,Wholesale,3,Government,Bank Transfer,6,Returned
943,Pretty Plus,Electronics,Asia,3766.05,614.12,276.67,60,08-04-2024,5.38,In-store,2.6,Government,Debit Card,3,Returned
944,Officer Ultra,Groceries,North America,3605,1067.32,702.03,28,23-01-2024,11.75,Wholesale,3.4,Corporate,Credit Card,11,Not Returned
945,Camera Ultra,Electronics,Australia,4309.26,1274.28,624.45,72,29-04-2024,23.17,Online,1.4,Small Business,Bank Transfer,2,Returned
946,And X,Electronics,Europe,4843.31,727.54,266.37,94,17-11-2024,7.66,Wholesale,1.5,Corporate,Bank Transfer,2,Returned
947,Them Pro,Electronics,Australia,4276.67,2359.25,42.33,64,10-11-2024,27.75,Online,1.1,Retail,Credit Card,1,Returned
948,Some X,Toys,Africa,4162.62,1607.28,549.35,54,03-03-2024,2.46,Wholesale,4.4,Retail,Bank Transfer,10,Returned
949,Institution Plus,Furniture,Australia,46.55,2667.34,480.38,84,06-05-2024,11.12,Online,3.9,Retail,Debit Card,9,Not Returned
950,Mother Plus,Groceries,North America,1494.66,2875.46,405.11,63,12-06-2024,14.7,In-store,1.7,Government,PayPal,14,Not Returned
951,Short Ultra,Toys,Australia,1826.39,1783.17,267.64,37,10-07-2024,14.07,Wholesale,4.1,Corporate,Debit Card,10,Not Returned
952,Benefit X,Groceries,North America,3100.85,989.79,178.66,42,29-03-2024,9.42,In-store,1.1,Retail,Credit Card,10,Not Returned
953,Fire Pro,Furniture,Australia,3623.98,425.07,100.62,49,21-07-2024,1.93,Wholesale,3.6,Small Business,Bank Transfer,4,Returned
954,Test Plus,Electronics,Australia,1153.88,382.01,860.2,49,19-05-2024,4.95,In-store,2.7,Retail,Debit Card,15,Returned
955,Trade Ultra,Clothing,Europe,3114.74,2684.82,550.13,38,28-08-2024,19.87,Online,1.5,Government,Debit Card,1,Returned
956,Notice Plus,Electronics,Europe,2127.65,1741.54,267.69,75,07-01-2024,10.09,In-store,2.5,Corporate,Credit Card,15,Returned
957,Reason X,Groceries,North America,4900.42,2092.87,313.51,6,26-11-2024,3.33,In-store,2.9,Government,PayPal,9,Not Returned
958,Lose Ultra,Groceries,Europe,1090.54,2833.72,482.03,65,17-05-2024,17.83,In-store,1.2,Corporate,Debit Card,14,Not Returned
959,Others X,Electronics,Australia,3167.96,2493.96,624.93,34,24-11-2024,10.03,In-store,4.2,Government,PayPal,6,Not Returned
960,Report Ultra,Clothing,Europe,1723.44,3400.04,251.88,77,12-06-2024,21.83,In-store,3.5,Government,Credit Card,10,Returned
961,Few Ultra,Furniture,Australia,4949,2656.7,679.72,90,21-12-2024,23.81,Wholesale,1.6,Corporate,Bank Transfer,8,Returned
962,Change X,Clothing,Europe,1565.01,1051.41,57.44,18,25-01-2024,27.48,Online,2.9,Retail,Bank Transfer,15,Not Returned
963,Discuss Ultra,Groceries,Africa,3252.44,2076.33,172.76,83,20-05-2024,11.24,In-store,2.4,Government,Bank Transfer,8,Not Returned
964,Ball Ultra,Clothing,North America,2843.61,1044.88,403.04,88,02-10-2024,23.58,In-store,2.3,Government,Bank Transfer,9,Not Returned
965,Defense Pro,Electronics,North America,733.8,3750.06,14.01,77,30-04-2024,26.51,Online,3.7,Retail,Debit Card,7,Not Returned
966,Situation X,Clothing,Asia,4052.61,1200.43,995.29,66,22-12-2024,29.36,Online,2,Retail,Debit Card,12,Not Returned
967,Opportunity Plus,Groceries,North America,1988.95,2834.28,879.09,43,21-10-2024,29.74,In-store,1.8,Corporate,PayPal,14,Not Returned
968,Good X,Clothing,Australia,3850.41,154.48,132.65,1,10-05-2024,11.97,Wholesale,3.3,Government,Credit Card,8,Not Returned
969,During Ultra,Groceries,Australia,2877.09,3448.39,477.15,93,27-07-2024,18.86,Online,2,Corporate,Debit Card,15,Not Returned
970,System Pro,Groceries,Australia,1599.73,3665.76,671.89,92,30-01-2024,17.96,Online,3.7,Small Business,Bank Transfer,8,Not Returned
971,Near Ultra,Groceries,Australia,1076.44,2416.3,768.74,100,28-03-2024,29.18,Wholesale,2.9,Small Business,PayPal,14,Returned
972,President Plus,Toys,Europe,1634.12,1525.03,725.85,31,10-01-2024,8.33,Online,2.2,Small Business,Debit Card,6,Returned
973,Who Plus,Furniture,Europe,4690.88,1120.65,580.44,4,19-07-2024,14.01,Online,4,Small Business,Debit Card,7,Not Returned
974,Friend Ultra,Electronics,Africa,4436.75,3207.79,704.37,81,18-12-2024,28.84,Online,2.3,Small Business,Credit Card,14,Not Returned
975,Nice Plus,Electronics,Asia,4558.46,3971.89,448.46,48,18-12-2024,17.04,Online,1.6,Corporate,Debit Card,2,Not Returned
976,Economic Pro,Clothing,Africa,4905.51,3177.21,20.65,28,23-02-2024,15.85,In-store,1.4,Retail,PayPal,13,Not Returned
977,Take Plus,Toys,Asia,2336.17,445.66,45.09,45,05-10-2024,28.37,Online,1.9,Corporate,Debit Card,6,Returned
978,Then X,Furniture,Europe,1314.01,175.19,681.19,38,05-06-2024,28.04,Online,4.2,Retail,PayPal,8,Returned
979,Name Plus,Clothing,Australia,1749.92,719.15,305.64,98,19-04-2024,28.72,Wholesale,1,Government,Credit Card,1,Returned
980,Where Plus,Electronics,Australia,671.68,3008.06,144.67,25,06-03-2024,5.85,Online,2.1,Retail,Debit Card,13,Not Returned
981,Southern Pro,Groceries,Asia,2132.46,2571.21,676.28,32,09-09-2024,11.46,Wholesale,3.3,Retail,Credit Card,9,Not Returned
982,Bag X,Toys,Asia,1185.91,293.09,947.52,94,12-08-2024,1.54,Wholesale,1.6,Retail,Bank Transfer,6,Not Returned
983,Toward X,Electronics,Australia,2002.6,793.11,632.12,34,24-09-2024,18.01,Online,1.6,Government,Credit Card,7,Returned
984,Program Plus,Electronics,Europe,2881.01,529.49,949.69,14,03-10-2024,29.74,Wholesale,1.5,Government,Credit Card,1,Returned
985,Style Plus,Clothing,North America,2703.45,2917.88,624.03,12,20-04-2024,14.23,Wholesale,2.1,Retail,Bank Transfer,11,Not Returned
986,Popular Plus,Furniture,Asia,3395.21,2453.91,462.86,92,03-07-2024,1.82,In-store,2.6,Retail,PayPal,14,Returned
987,Discover X,Electronics,Europe,2200.85,736.6,551.38,26,27-05-2024,14.61,Wholesale,3.9,Government,PayPal,1,Not Returned
988,Care Ultra,Electronics,Europe,736.98,589.92,745.86,60,05-06-2024,6.24,Online,2.9,Corporate,Debit Card,4,Returned
989,Recent Plus,Furniture,Africa,4415.17,1009.39,92.11,52,17-05-2024,17,Wholesale,4.2,Corporate,Debit Card,12,Returned
990,Space Ultra,Electronics,North America,1501.85,3138.86,559.3,19,05-11-2024,23.58,Wholesale,4.5,Retail,PayPal,5,Not Returned
991,Although Ultra,Toys,Australia,909.48,3557.4,495.46,30,30-08-2024,8.85,Online,4.8,Retail,Debit Card,1,Returned
992,Spring X,Furniture,North America,4764.26,3971.07,491.66,24,26-11-2024,26.13,Online,2.5,Government,PayPal,7,Returned
993,Summer X,Toys,Asia,2225.78,2560.2,810.18,47,11-10-2024,28.17,Wholesale,4.5,Government,Credit Card,5,Not Returned
994,Store Pro,Electronics,Australia,4468.98,924.41,681.64,80,18-06-2024,27.94,Online,3.7,Government,Credit Card,3,Returned
995,Decide X,Groceries,Africa,1165.41,2608.06,280.15,50,16-10-2024,2.87,In-store,2.3,Retail,PayPal,4,Not Returned
996,Bar Plus,Clothing,North America,423.26,2351.16,965.25,97,25-07-2024,20.15,In-store,1.3,Government,Credit Card,7,Returned
997,Response Plus,Groceries,North America,4044.62,2842.53,419.04,43,31-03-2024,6.81,Online,4.1,Government,Debit Card,13,Returned
998,Require Pro,Groceries,Australia,562.49,2638.59,165.32,22,13-12-2024,8.74,Online,3.4,Corporate,Credit Card,2,Returned
999,Take Ultra,Electronics,Europe,3527.72,3914.85,733.73,65,19-03-2024,17.5,Wholesale,1.6,Corporate,Credit Card,10,Not Returned
1000,Kid Ultra,Furniture,Australia,2669.39,85.75,335.75,98,23-06-2024,21.92,In-store,1.2,Government,Bank Transfer,11,Returned
1001,Right X,Toys,Australia,1886.94,1611.86,218.71,38,17-10-2024,4.14,Online,4.3,Government,Credit Card,7,Returned
1002,Trial X,Groceries,Africa,860.35,1869.56,57.41,82,06-07-2024,27.58,In-store,4.2,Retail,PayPal,3,Not Returned
